timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360780220,SITTING,-1.5090001,2.217,9.58905,-0.0059125,-0.0254375,0.0012375
1756360780242,SITTING,-1.4680501,2.19705,9.559951,0.0026125,0.0023375,0.0064625
1756360780260,SITTING,-1.4779501,2.193,9.55095,0.0015125,0.0033,0.0022
1756360780280,SITTING,-1.5280501,2.2090502,9.541051,-0.00275,-0.01045,-0.006325
1756360780300,SITTING,-1.53495,2.2069502,9.55305,-5.5E-4,0.0012375,1.375E-4
1756360780320,SITTING,-1.4800501,2.19495,9.538951,0.0026125,0.0108624995,0.0055
1756360780340,SITTING,-1.4760001,2.193,9.5460005,-0.010175,-0.0072875,0.0012375
1756360780361,SITTING,-1.50705,2.20005,9.582001,-0.0155375,-0.018975,-0.006325
1756360780379,SITTING,-1.4610001,2.1760502,9.60105,-0.0070125,-9.625E-4,1.375E-4
1756360780399,SITTING,-1.46595,2.181,9.58905,4.125E-4,0.0108624995,-0.0020625
1756360780419,SITTING,-1.521,2.18805,9.58605,0.0015125,0.0055,-0.003025
1756360780439,SITTING,-1.54005,2.2020001,9.582001,0.0037125,0.0033,-0.003025
1756360780459,SITTING,-1.52295,2.217,9.58905,0.0026125,0.0033,0.0012375
1756360780479,SITTING,-1.49205,2.2120502,9.547951,0.006875,-0.001925,0.0044
1756360780499,SITTING,-1.5139501,2.214,9.522,0.0015125,-0.005225,1.375E-4
1756360780518,SITTING,-1.4970001,2.181,9.55095,-0.0059125,-0.0072875,0.0022
1756360780538,SITTING,-1.4779501,2.1709502,9.582001,-0.009075,-0.0072875,0.0012375
1756360780558,SITTING,-1.4950501,2.193,9.58395,-0.00165,1.375E-4,-0.003025
1756360780578,SITTING,-1.5330001,2.2120502,9.60105,-0.00165,0.0012375,-0.0020625
1756360780598,SITTING,-1.5090001,2.22105,9.582001,-0.00165,-0.0094875,0.0012375
1756360780618,SITTING,-1.4419501,2.19705,9.55095,0.0026125,-0.001925,0.0075625
1756360780638,SITTING,-1.4280001,2.1690001,9.559951,4.125E-4,0.0086624995,0.0044
1756360780658,SITTING,-1.45905,2.16105,9.582001,-5.5E-4,0.0066,-9.625E-4
1756360780679,SITTING,-1.521,2.18295,9.58605,4.125E-4,-0.003025,-0.0072875
1756360780699,SITTING,-1.54305,2.19705,9.562051,0.005775,-0.001925,-0.005225
1756360780718,SITTING,-1.5139501,2.2120502,9.534,0.0100375,0.0044,0.0022
1756360780739,SITTING,-1.4800501,2.2069502,9.541051,0.0015125,-9.625E-4,0.0022
1756360780758,SITTING,-1.4950501,2.217,9.555,-0.00385,-0.0094875,-0.004125
1756360780780,SITTING,-1.473,2.2090502,9.555,-5.5E-4,0.0023375,1.375E-4
1756360780799,SITTING,-1.4680501,2.20005,9.543,0.0015125,0.012925,1.375E-4
1756360780818,SITTING,-1.5139501,2.2050002,9.555,-0.00385,-0.003025,-0.004125
1756360780838,SITTING,-1.485,2.2069502,9.558001,-0.009075,-0.01265,-0.004125
1756360780858,SITTING,-1.4899501,2.20005,9.570001,-0.0070125,0.0012375,-0.004125
1756360780878,SITTING,-1.53495,2.193,9.60795,-0.0070125,0.0066,-0.005225
1756360780899,SITTING,-1.50705,2.193,9.58605,-0.0048125,-0.0072875,-9.625E-4
1756360780919,SITTING,-1.4800501,2.20005,9.555,-0.00165,-0.01155,-0.0020625
1756360780939,SITTING,-1.4640001,2.1760502,9.543,4.125E-4,1.375E-4,1.375E-4
1756360780959,SITTING,-1.5330001,2.1690001,9.591001,-0.00385,0.0044,-0.003025
1756360780979,SITTING,-1.50195,2.18295,9.55095,0.004675,1.375E-4,0.0012375
1756360780998,SITTING,-1.4950501,2.2020001,9.51,0.005775,-0.001925,-9.625E-4
1756360781017,SITTING,-1.485,2.214,9.517051,-0.0059125,-0.0061875,-9.625E-4
1756360781038,SITTING,-1.488,2.2050002,9.535951,-0.011275,-9.625E-4,-0.003025
1756360781057,SITTING,-1.4970001,2.18295,9.559951,-0.010175,0.0055,-0.003025
1756360781078,SITTING,-1.5190501,2.18805,9.574051,-0.0070125,0.0055,-0.0020625
1756360781097,SITTING,-1.5139501,2.193,9.60105,-0.0081124995,1.375E-4,1.375E-4
1756360781118,SITTING,-1.4970001,2.18505,9.594001,-0.0048125,0.0012375,0.0033
1756360781137,SITTING,-1.50705,2.18805,9.57705,-5.5E-4,-0.001925,0.0012375
1756360781157,SITTING,-1.5000001,2.19,9.559951,-0.00385,-0.005225,0.0033
1756360781177,SITTING,-1.473,2.1709502,9.559951,-0.00165,0.0012375,0.0055
1756360781196,SITTING,-1.46595,2.1730502,9.541051,-0.00165,-0.001925,0.0012375
1756360781216,SITTING,-1.4779501,2.181,9.535951,-0.0059125,-0.005225,-0.0020625
1756360781237,SITTING,-1.4970001,2.193,9.543,-0.00385,0.0086624995,-9.625E-4
1756360781257,SITTING,-1.4800501,2.193,9.547951,-5.5E-4,0.0171875,0.0022
1756360781277,SITTING,-1.50705,2.18805,9.579,-0.0081124995,0.0023375,-0.003025
1756360781297,SITTING,-1.5109501,2.18295,9.591001,-0.0155375,-0.01155,-0.006325
1756360781316,SITTING,-1.46595,2.15895,9.559951,-0.00385,0.0066,1.375E-4
1756360781337,SITTING,-1.4440501,2.16405,9.529051,-0.00165,0.0160875,-0.0020625
1756360781357,SITTING,-1.4970001,2.1730502,9.570001,-0.011275,0.0097624995,-0.0083875
1756360781376,SITTING,-1.54305,2.15205,9.63195,-0.011275,0.0055,-0.0072875
1756360781396,SITTING,-1.52295,2.16405,9.60105,-0.00165,0.0012375,-0.005225
1756360781416,SITTING,-1.54305,2.18295,9.571951,0.004675,-0.004125,-0.005225
1756360781437,SITTING,-1.521,2.19,9.541051,0.006875,0.0012375,0.0022
1756360781456,SITTING,-1.5090001,2.1709502,9.531,-0.00165,1.375E-4,0.0033
1756360781476,SITTING,-1.53495,2.1660001,9.559951,-0.012375,-0.01375,-0.0020625
1756360781496,SITTING,-1.50195,2.1709502,9.555,-0.009075,-0.0072875,0.0022
1756360781516,SITTING,-1.4779501,2.18805,9.531,-0.00275,0.0108624995,0.0022
1756360781535,SITTING,-1.4899501,2.19705,9.531,-0.0059125,0.011825,-9.625E-4
1756360781556,SITTING,-1.4950501,2.18805,9.562051,-0.0155375,0.0033,-0.004125
1756360781576,SITTING,-1.5310501,2.157,9.59595,-0.0133375,0.0066,1.375E-4
1756360781596,SITTING,-1.4950501,2.1349502,9.591001,-0.0070125,0.0075625,0.0064625
1756360781615,SITTING,-1.488,2.118,9.58605,-0.00385,1.375E-4,0.0022
1756360781635,SITTING,-1.4830501,2.12595,9.574051,-0.0070125,-0.0094875,-0.0020625
1756360781654,SITTING,-1.4950501,2.12805,9.570001,-0.00275,0.0066,-0.0020625
1756360781674,SITTING,-1.52295,2.1379502,9.58605,-0.00165,0.012925,-0.0020625
1756360781694,SITTING,-1.6099501,2.1730502,9.61995,-5.5E-4,0.0023375,-0.003025
1756360781714,SITTING,-1.6170001,2.18505,9.642,0.0037125,-0.0083875,0.0097624995
1756360781734,SITTING,-1.5109501,2.18505,9.56505,0.0174625,-0.0094875,0.0235125
1756360781754,SITTING,-1.4490001,2.1780002,9.498,0.0143,-0.01375,0.02035
1756360781774,SITTING,-1.437,2.1709502,9.5119505,-5.5E-4,-0.014712499,0.011825
1756360781794,SITTING,-1.4779501,2.1780002,9.55095,-0.0070125,-0.0072875,0.0033
1756360781814,SITTING,-1.50405,2.1730502,9.558001,-0.00275,0.0023375,0.0044
