timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360084785,WALKING,-0.93195003,1.005,9.14595,-0.3146,0.1258125,0.0545875
1756360084804,WALKING,-0.77400005,0.99300003,9.28005,-0.3955875,-0.073425,0.0950125
1756360084825,WALKING,-0.33600003,1.0339501,9.021001,-0.303875,-0.1841125,0.132275
1756360084847,WALKING,-0.00795,1.1920501,8.380051,-0.1452,-0.17985,0.12485
1756360084865,WALKING,0.00795,1.4479501,7.9939504,-0.0545875,-0.088275,0.067375
1756360084885,WALKING,-0.16605,1.62495,8.18805,-0.0749375,0.0066,0.013062499
1756360084904,WALKING,-0.24300002,1.8169501,8.610001,-0.09295,0.0438625,-0.0232375
1756360084924,WALKING,-0.32205,2.0320501,8.820001,-0.058849998,0.061875,-0.0488125
1756360084944,WALKING,-0.41295,2.25495,8.883,0.0092124995,0.1172875,-0.054175
1756360084965,WALKING,-0.57105005,2.3119502,9.297001,0.0039875,0.1769625,-0.0295625
1756360084984,WALKING,-0.64500004,2.16405,10.02705,-0.0451,0.2281125,0.02365
1756360085004,WALKING,-0.55395,1.9219501,10.70505,-0.0451,0.2344375,0.083325
1756360085025,WALKING,-0.37395,1.7590501,10.956,0.039049998,0.1769625,0.1067
1756360085045,WALKING,-0.19695,1.8100501,10.771951,0.14245,0.0726,0.0853875
1756360085064,WALKING,-0.3,1.968,10.672951,0.2041875,0.0257125,0.0407
1756360085084,WALKING,-0.44595003,2.04405,10.59195,0.2286625,0.0320375,0.029975
1756360085104,WALKING,-0.57105005,1.9219501,10.503,0.2149125,0.05555,0.0512875
1756360085124,WALKING,-0.67395,1.7500501,10.599001,0.1648625,0.061875,0.0759
1756360085144,WALKING,-0.192,2.2999501,10.56795,0.1126125,0.0416625,0.098175
1756360085164,WALKING,-0.45600003,1.8790501,9.141001,0.10945,-0.0094875,0.1035375
1756360085183,WALKING,-1.3969501,1.6900501,9.86205,-0.23045,0.165275,0.1216875
1756360085203,WALKING,-1.21695,0.78705,11.23095,-0.649,0.0661375,0.2792625
1756360085223,WALKING,-0.75000006,-0.055050004,12.15495,-0.724625,-0.14905,0.351725
1756360085243,WALKING,-0.80505,0.0,11.719951,-0.3359125,-0.1703625,0.2292125
1756360085263,WALKING,-0.88395005,0.90195006,10.032001,0.1967625,-0.1522125,0.0512875
1756360085283,WALKING,-0.89895004,1.9699501,8.272051,0.5003625,-0.1755875,-0.0391875
1756360085303,WALKING,-0.81195,2.703,7.4440503,0.4268,-0.206525,-8.25E-4
1756360085326,WALKING,-0.80295,2.6239502,7.8480005,0.100925,-0.1607375,0.1419
1756360085343,WALKING,-0.975,1.9240501,9.285001,-0.2165625,0.0257125,0.3102
1756360085363,WALKING,-1.1190001,1.3090501,10.362,-0.33055,0.17379999,0.4412375
1756360085383,WALKING,-1.143,0.76995003,10.747951,-0.3092375,0.2121625,0.5115
1756360085403,WALKING,-1.0020001,0.51405,10.807051,-0.3155625,0.0363,0.505175
1756360085422,WALKING,-0.68100005,0.52905005,10.69005,-0.3155625,-0.2352625,0.4390375
1756360085442,WALKING,-0.36195,0.86595005,9.92595,-0.1750375,-0.41635,0.3400375
1756360085463,WALKING,-0.06105,1.4260501,8.878051,0.0518375,-0.41854998,0.242
1756360085482,WALKING,0.108,1.98405,7.7809505,0.2468125,-0.308825,0.1461625
1756360085502,WALKING,0.15105,2.38695,7.386,0.27981248,-0.1073875,0.0609125
1756360085522,WALKING,-0.010050001,2.664,7.4890504,0.21065,0.0715,-0.037125
1756360085542,WALKING,-0.22605,2.71005,7.9300504,0.099825,0.265375,-0.0977625
1756360085562,WALKING,-0.9580501,2.7580502,9.24405,-0.014162499,0.4433,-0.1500125
1756360085582,WALKING,-1.641,2.6260502,10.519951,0.0231,0.551925,-0.1084875
1756360085602,WALKING,-1.64295,2.42205,10.24695,0.24475,0.535975,0.015125
1756360085622,WALKING,-1.2529501,2.4540002,9.8880005,0.301125,0.3452625,0.101475
1756360085642,WALKING,-0.94200003,2.3359501,10.20405,0.1711875,0.12375,0.12485
1756360085662,WALKING,-0.54195005,2.19,10.41705,0.116875,0.02255,0.1461625
1756360085682,WALKING,-0.20895001,2.0029502,10.836,0.1307625,0.0427625,0.149325
1756360085702,WALKING,0.043950003,1.77795,11.092051,0.18287499,0.097075,0.134475
1756360085722,WALKING,0.75000006,2.23095,11.266951,0.24365,0.1120625,0.0716375
1756360085742,WALKING,0.82695,2.50605,10.153951,0.27665,-0.0286,-0.0499125
1756360085762,WALKING,-0.47205,2.391,9.84,0.117975,0.12155,-0.1819125
1756360085781,WALKING,-1.2409501,1.8190501,11.458951,-0.32945,0.25575,-0.11165
1756360085801,WALKING,-0.63495004,0.93795,12.64095,-0.6043125,0.0396,0.056649998
1756360085821,WALKING,0.18495001,0.16905001,12.112051,-0.4477,-0.137225,0.09185
1756360085841,WALKING,0.43395,0.055050004,10.860001,-0.119625,-0.171325,-0.07645
1756360085861,WALKING,0.49395,0.67005,9.912001,0.0859375,-0.231,-0.2842125
1756360085881,WALKING,0.597,1.28505,8.62905,0.2638625,-0.2693625,-0.4098875
1756360085901,WALKING,0.59205,1.7260501,7.6039505,0.3320625,-0.1351625,-0.4450875
1756360085921,WALKING,0.26205,1.70895,7.9420505,0.201025,0.1354375,-0.4291375
1756360085941,WALKING,-0.16605,1.52205,9.033,0.0551375,0.3441625,-0.3757875
1756360085961,WALKING,-0.25500003,1.4310001,9.214951,0.089237496,0.4049375,-0.3012625
1756360085981,WALKING,-0.29295,1.4599501,8.80095,0.10835,0.318725,-0.254375
1756360086001,WALKING,-0.666,1.4790001,8.719951,-0.014162499,0.19085,-0.2299
1756360086021,WALKING,-0.85095006,1.21605,9.321,-0.20487499,0.1194875,-0.1478125
1756360086041,WALKING,-0.53895,0.89505005,9.87405,-0.3135,0.0108624995,-0.045649998
1756360086061,WALKING,-0.16395001,0.69900006,9.804001,-0.2432375,-0.071225,-0.018975
1756360086081,WALKING,-0.01305,0.87795,9.16695,-0.0834625,-0.1266375,-0.0935
1756360086100,WALKING,-0.171,1.27995,8.602051,0.0177375,-0.155375,-0.21285
1756360086120,WALKING,-0.36195,1.695,8.20995,0.067925,-0.12773749,-0.29273748
1756360086140,WALKING,-0.537,2.0730002,8.088,0.07535,-0.0638,-0.321475
1756360086160,WALKING,-0.73095006,2.29305,8.47305,0.033825,0.014025,-0.3075875
1756360086180,WALKING,-0.822,2.38695,9.02595,0.00495,0.0757625,-0.2597375
1756360086200,WALKING,-0.76695,2.42505,9.394951,0.039049998,0.130075,-0.204325
1756360086220,WALKING,-0.83595,2.4130502,9.735001,0.0699875,0.1684375,-0.155375
1756360086240,WALKING,-0.91305006,2.4060001,10.317,0.0699875,0.1951125,-0.0999625
1756360086260,WALKING,-0.83595,2.2480502,10.872001,0.0594,0.15785,-0.0232375
1756360086280,WALKING,-0.78105,2.1400502,10.848001,0.1018875,0.102437496,0.029975
1756360086300,WALKING,-0.87900007,2.01795,10.740001,0.0955625,0.0512875,0.066275
1756360086319,WALKING,-0.87495005,1.8240001,10.89105,0.014575,-0.014712499,0.101475
1756360086341,WALKING,-0.09705,2.50395,10.819051,-0.0578875,-0.1021625,0.132275
1756360086359,WALKING,-0.12495001,2.22105,9.46395,-0.0994125,-0.1661,0.12705
1756360086379,WALKING,-1.011,1.74495,9.65295,-0.43285,0.029975,0.12595
1756360086399,WALKING,-1.2360001,0.45900002,11.88,-1.0197,0.027775,0.2473625
1756360086419,WALKING,-0.47700003,-0.81600004,13.635,-1.197625,-0.1414875,0.3496625
1756360086439,WALKING,0.62595004,-1.10595,12.522,-0.6864,-0.3119875,0.2558875
1756360086459,WALKING,0.85995007,-0.30600002,10.09605,-0.0204875,-0.3535125,-0.07755
1756360086479,WALKING,0.49395,0.83295006,8.349,0.2894375,-0.297,-0.3928375
1756360086499,WALKING,-0.06105,1.5769501,7.5820503,0.285175,-0.14795,-0.5346
